Column1,Column2,Column3
0.0,0.0,0.7499999994358416
4.3478260869565215,0.0,0.7499999994608647
8.695652173913043,0.0,0.7499999994629986
13.043478260869565,0.0,0.7499999994702781
17.391304347826086,0.0,0.7499999995135006
21.73913043478261,0.0,0.7499999995701054
26.08695652173913,0.0,0.7499999996092729
30.434782608695656,0.0,0.7499999996461417
34.78260869565217,0.0,0.7499999996869705
39.130434782608695,0.0,0.7499999997100607
43.47826086956522,0.0,0.7499999996905332
47.826086956521735,0.0,0.7499999996534341
52.17391304347826,0.0,0.7499999996328849
56.52173913043478,0.0,0.7499999996146243
60.86956521739131,0.0,0.7499999996121147
65.21739130434783,0.0,0.7499999995909135
69.56521739130434,0.0,0.7499999995567835
73.91304347826087,0.0,0.7499999995550304
78.26086956521739,0.0,0.7499999995625454
82.6086956521739,0.0,0.7499999995513631
86.95652173913044,0.0,0.7499999995495819
91.30434782608697,0.0,0.7499999995530864
95.65217391304347,0.0,0.7499999995556635
100.0,0.0,0.7499999995596351
104.34782608695652,0.0,0.7499999995433224
108.69565217391305,0.0,0.7499999995223716
113.04347826086956,0.0,0.7499999995195538
117.3913043478261,0.0,0.74999999952293
121.73913043478262,0.0,0.7499999995305844
126.08695652173913,0.0,0.7499999995583237
130.43478260869566,0.0,0.7499999996043641
134.7826086956522,0.0,0.7499999996425395
139.1304347826087,0.0,0.7499999996309747
143.47826086956522,0.0,0.7499999995911748
147.82608695652175,0.0,0.7499999995772262
152.17391304347828,0.0,0.7499999995772504
156.52173913043478,0.0,0.7499999995911539
160.8695652173913,0.0,0.7499999996309994
165.2173913043478,0.0,0.7499999996425212
169.56521739130434,0.0,0.7499999996043892
173.91304347826087,0.0,0.7499999995583065
178.26086956521738,0.0,0.74999999953061
182.60869565217394,0.0,0.7499999995229151
186.95652173913044,0.0,0.7499999995195801
191.30434782608694,0.0,0.7499999995223566
195.65217391304347,0.0,0.7499999995433478
200.0,0.0,0.7499999995596229
204.34782608695653,0.0,0.7499999995556885
208.69565217391303,0.0,0.7499999995530742
213.0434782608696,0.0,0.7499999995496067
217.3913043478261,0.0,0.7499999995513513
221.7391304347826,0.0,0.7499999995625677
226.08695652173913,0.0,0.7499999995550228
230.43478260869566,0.0,0.7499999995568041
234.7826086956522,0.0,0.7499999995909062
239.1304347826087,0.0,0.7499999996121339
243.47826086956525,0.0,0.7499999996146187
247.82608695652175,0.0,0.7499999996329025
252.17391304347825,0.0,0.749999999653429
256.5217391304348,0.0,0.7499999996905491
260.8695652173913,0.0,0.749999999710058
265.2173913043478,0.0,0.7499999996869857
269.5652173913044,0.0,0.7499999996461404
273.9130434782609,0.0,0.7499999996092851
278.2608695652174,0.0,0.7499999995701054
282.6086956521739,0.0,0.7499999995135105
286.95652173913044,0.0,0.7499999994702794
291.30434782608694,0.0,0.7499999994630056
295.6521739130435,0.0,0.7499999994608683
300.0,0.0,0.749999999435848
0.0,4.411764705882353,0.7493512105334192
4.3478260869565215,4.411764705882353,0.7493512105426727
8.695652173913043,4.411764705882353,0.7493512105493065
13.043478260869565,4.411764705882353,0.7493512105650043
17.391304347826086,4.411764705882353,0.7493512105995049
21.73913043478261,4.411764705882353,0.7493512106386088
26.08695652173913,4.411764705882353,0.7493512106760257
30.434782608695656,4.411764705882353,0.749351210704358
34.78260869565217,4.411764705882353,0.7493512107373218
39.130434782608695,4.411764705882353,0.7493512107533082
43.47826086956522,4.411764705882353,0.7493512107347888
47.826086956521735,4.411764705882353,0.7493512107217346
52.17391304347826,4.411764705882353,0.7493512106978093
56.52173913043478,4.411764705882353,0.7493512106935669
60.86956521739131,4.411764705882353,0.7493512106822753
65.21739130434783,4.411764705882353,0.74935121066858
69.56521739130434,4.411764705882353,0.7493512106441201
