Column1,Column2,Column3
0.0,0.0,0.3749999997179208
4.3478260869565215,0.0,0.37499999973043235
8.695652173913043,0.0,0.3749999997314993
13.043478260869565,0.0,0.37499999973513903
17.391304347826086,0.0,0.3749999997567503
21.73913043478261,0.0,0.3749999997850527
26.08695652173913,0.0,0.37499999980463644
30.434782608695656,0.0,0.37499999982307086
34.78260869565217,0.0,0.37499999984348525
39.130434782608695,0.0,0.37499999985503035
43.47826086956522,0.0,0.3749999998452666
47.826086956521735,0.0,0.37499999982671706
52.17391304347826,0.0,0.37499999981644244
56.52173913043478,0.0,0.37499999980731213
60.86956521739131,0.0,0.37499999980605736
65.21739130434783,0.0,0.37499999979545673
69.56521739130434,0.0,0.37499999977839177
73.91304347826087,0.0,0.3749999997775152
78.26086956521739,0.0,0.3749999997812727
82.6086956521739,0.0,0.37499999977568155
86.95652173913044,0.0,0.3749999997747909
91.30434782608697,0.0,0.3749999997765432
95.65217391304347,0.0,0.37499999977783177
100.0,0.0,0.37499999977981757
104.34782608695652,0.0,0.3749999997716612
108.69565217391305,0.0,0.3749999997611858
113.04347826086956,0.0,0.3749999997597769
117.3913043478261,0.0,0.374999999761465
121.73913043478262,0.0,0.3749999997652922
126.08695652173913,0.0,0.3749999997791619
130.43478260869566,0.0,0.37499999980218207
134.7826086956522,0.0,0.37499999982126975
139.1304347826087,0.0,0.3749999998154874
143.47826086956522,0.0,0.3749999997955874
147.82608695652175,0.0,0.3749999997886131
152.17391304347828,0.0,0.3749999997886252
156.52173913043478,0.0,0.37499999979557697
160.8695652173913,0.0,0.3749999998154997
165.2173913043478,0.0,0.3749999998212606
169.56521739130434,0.0,0.3749999998021946
173.91304347826087,0.0,0.37499999977915327
178.26086956521738,0.0,0.374999999765305
182.60869565217394,0.0,0.37499999976145754
186.95652173913044,0.0,0.37499999975979004
191.30434782608694,0.0,0.3749999997611783
195.65217391304347,0.0,0.3749999997716739
200.0,0.0,0.37499999977981147
204.34782608695653,0.0,0.37499999977784426
208.69565217391303,0.0,0.3749999997765371
213.0434782608696,0.0,0.37499999977480336
217.3913043478261,0.0,0.37499999977567566
221.7391304347826,0.0,0.37499999978128384
226.08695652173913,0.0,0.3749999997775114
230.43478260869566,0.0,0.37499999977840204
234.7826086956522,0.0,0.3749999997954531
