Column1,Column2,Column3
0.0,0.0,2.0
4.3478260869565215,0.0,2.0
8.695652173913043,0.0,2.0
13.043478260869565,0.0,2.0
17.391304347826086,0.0,2.0
21.73913043478261,0.0,2.0
26.08695652173913,0.0,2.0
30.434782608695656,0.0,2.0
34.78260869565217,0.0,2.0
39.130434782608695,0.0,2.0
43.47826086956522,0.0,2.0
47.826086956521735,0.0,2.0
52.17391304347826,0.0,2.0
56.52173913043478,0.0,2.0
60.86956521739131,0.0,2.0
65.21739130434783,0.0,2.0
69.56521739130434,0.0,2.0
73.91304347826087,0.0,2.0
78.26086956521739,0.0,2.0
82.6086956521739,0.0,2.0
86.95652173913044,0.0,2.0
91.30434782608697,0.0,2.0
95.65217391304347,0.0,2.0
100.0,0.0,2.0
104.34782608695652,0.0,2.0
108.69565217391305,0.0,2.0
113.04347826086956,0.0,2.0
117.3913043478261,0.0,2.0
121.73913043478262,0.0,2.0
126.08695652173913,0.0,2.0
130.43478260869566,0.0,2.0
134.7826086956522,0.0,2.0
139.1304347826087,0.0,2.0
143.47826086956522,0.0,2.0
147.82608695652175,0.0,2.0
152.17391304347828,0.0,2.0
156.52173913043478,0.0,2.0
160.8695652173913,0.0,2.0
165.2173913043478,0.0,2.0
169.56521739130434,0.0,2.0
173.91304347826087,0.0,2.0
178.26086956521738,0.0,2.0
182.60869565217394,0.0,2.0
186.95652173913044,0.0,2.0
191.30434782608694,0.0,2.0
195.65217391304347,0.0,2.0
200.0,0.0,2.0
204.34782608695653,0.0,2.0
208.69565217391303,0.0,2.0
213.0434782608696,0.0,2.0
217.3913043478261,0.0,2.0
221.7391304347826,0.0,2.0
226.08695652173913,0.0,2.0
230.43478260869566,0.0,2.0
234.7826086956522,0.0,2.0
239.1304347826087,0.0,2.0
243.47826086956525,0.0,2.0
247.82608695652175,0.0,2.0
252.17391304347825,0.0,2.0
256.5217391304348,0.0,2.0
260.8695652173913,0.0,2.0
265.2173913043478,0.0,2.0
269.5652173913044,0.0,2.0
273.9130434782609,0.0,2.0
278.2608695652174,0.0,2.0
282.6086956521739,0.0,2.0
286.95652173913044,0.0,2.0
291.30434782608694,0.0,2.0
295.6521739130435,0.0,2.0
300.0,0.0,2.0
0.0,4.411764705882353,1.9411764705882386
4.3478260869565215,4.411764705882353,1.9411764705882377
8.695652173913043,4.411764705882353,1.9411764705882388
13.043478260869565,4.411764705882353,1.9411764705882388
17.391304347826086,4.411764705882353,1.941176470588239
21.73913043478261,4.411764705882353,1.9411764705882384
26.08695652173913,4.411764705882353,1.9411764705882384
30.434782608695656,4.411764705882353,1.941176470588238
34.78260869565217,4.411764705882353,1.9411764705882386
39.130434782608695,4.411764705882353,1.941176470588238
43.47826086956522,4.411764705882353,1.9411764705882382
47.826086956521735,4.411764705882353,1.9411764705882375
52.17391304347826,4.411764705882353,1.941176470588238
56.52173913043478,4.411764705882353,1.941176470588238
60.86956521739131,4.411764705882353,1.9411764705882375
65.21739130434783,4.411764705882353,1.941176470588238
69.56521739130434,4.411764705882353,1.941176470588238
73.91304347826087,4.411764705882353,1.9411764705882377
78.26086956521739,4.411764705882353,1.9411764705882377
82.6086956521739,4.411764705882353,1.9411764705882377
86.95652173913044,4.411764705882353,1.9411764705882373
91.30434782608697,4.411764705882353,1.9411764705882373
95.65217391304347,4.411764705882353,1.941176470588237
100.0,4.411764705882353,1.9411764705882373
104.34782608695652,4.411764705882353,1.941176470588238
108.69565217391305,4.411764705882353,1.9411764705882377
113.04347826086956,4.411764705882353,1.941176470588238
117.3913043478261,4.411764705882353,1.9411764705882373
121.73913043478262,4.411764705882353,1.9411764705882377
126.08695652173913,4.411764705882353,1.9411764705882382
130.43478260869566,4.411764705882353,1.9411764705882377
134.7826086956522,4.411764705882353,1.9411764705882382
139.1304347826087,4.411764705882353,1.941176470588238
143.47826086956522,4.411764705882353,1.941176470588238
147.82608695652175,4.411764705882353,1.941176470588238
152.17391304347828,4.411764705882353,1.9411764705882382
156.52173913043478,4.411764705882353,1.9411764705882382
160.8695652173913,4.411764705882353,1.941176470588238
165.2173913043478,4.411764705882353,1.941176470588238
169.56521739130434,4.411764705882353,1.9411764705882377
173.91304347826087,4.411764705882353,1.9411764705882382
178.26086956521738,4.411764705882353,1.941176470588238
182.60869565217394,4.411764705882353,1.9411764705882382
186.95652173913044,4.411764705882353,1.9411764705882382
191.30434782608694,4.411764705882353,1.9411764705882377
195.65217391304347,4.411764705882353,1.941176470588238
200.0,4.411764705882353,1.9411764705882377
204.34782608695653,4.411764705882353,1.941176470588238
208.69565217391303,4.411764705882353,1.9411764705882375
213.0434782608696,4.411764705882353,1.9411764705882377
217.3913043478261,4.411764705882353,1.9411764705882377
221.7391304347826,4.411764705882353,1.9411764705882375
226.08695652173913,4.411764705882353,1.941176470588237
230.43478260869566,4.411764705882353,1.9411764705882375
234.7826086956522,4.411764705882353,1.9411764705882377
239.1304347826087,4.411764705882353,1.9411764705882373
243.47826086956525,4.411764705882353,1.9411764705882375
247.82608695652175,4.411764705882353,1.9411764705882384
252.17391304347825,4.411764705882353,1.9411764705882382
256.5217391304348,4.411764705882353,1.941176470588238
260.8695652173913,4.411764705882353,1.941176470588238
265.2173913043478,4.411764705882353,1.9411764705882377
269.5652173913044,4.411764705882353,1.9411764705882377
273.9130434782609,4.411764705882353,1.9411764705882384
278.2608695652174,4.411764705882353,1.9411764705882377
282.6086956521739,4.411764705882353,1.941176470588238
286.95652173913044,4.411764705882353,1.941176470588238
291.30434782608694,4.411764705882353,1.9411764705882384
295.6521739130435,4.411764705882353,1.9411764705882382
300.0,4.411764705882353,1.941176470588238
0.0,8.823529411764707,1.882352941176477
4.3478260869565215,8.823529411764707,1.8823529411764768
8.695652173913043,8.823529411764707,1.8823529411764763
13.043478260869565,8.823529411764707,1.882352941176477
17.391304347826086,8.823529411764707,1.8823529411764763
21.73913043478261,8.823529411764707,1.8823529411764768
26.08695652173913,8.823529411764707,1.8823529411764766
30.434782608695656,8.823529411764707,1.882352941176477
34.78260869565217,8.823529411764707,1.8823529411764763
39.130434782608695,8.823529411764707,1.8823529411764763
43.47826086956522,8.823529411764707,1.8823529411764757
47.826086956521735,8.823529411764707,1.8823529411764754
52.17391304347826,8.823529411764707,1.882352941176475
56.52173913043478,8.823529411764707,1.8823529411764748
60.86956521739131,8.823529411764707,1.8823529411764752
65.21739130434783,8.823529411764707,1.8823529411764757
69.56521739130434,8.823529411764707,1.882352941176475
73.91304347826087,8.823529411764707,1.8823529411764743
78.26086956521739,8.823529411764707,1.8823529411764743
82.6086956521739,8.823529411764707,1.882352941176474
86.95652173913044,8.823529411764707,1.8823529411764734
91.30434782608697,8.823529411764707,1.882352941176474
95.65217391304347,8.823529411764707,1.8823529411764748
100.0,8.823529411764707,1.8823529411764737
104.34782608695652,8.823529411764707,1.8823529411764748
108.69565217391305,8.823529411764707,1.8823529411764752
113.04347826086956,8.823529411764707,1.8823529411764746
117.3913043478261,8.823529411764707,1.8823529411764752
121.73913043478262,8.823529411764707,1.8823529411764754
126.08695652173913,8.823529411764707,1.8823529411764757
130.43478260869566,8.823529411764707,1.882352941176476
134.7826086956522,8.823529411764707,1.8823529411764754
139.1304347826087,8.823529411764707,1.8823529411764752
143.47826086956522,8.823529411764707,1.8823529411764752
147.82608695652175,8.823529411764707,1.8823529411764748
152.17391304347828,8.823529411764707,1.8823529411764746
156.52173913043478,8.823529411764707,1.8823529411764748
160.8695652173913,8.823529411764707,1.8823529411764754
165.2173913043478,8.823529411764707,1.8823529411764754
169.56521739130434,8.823529411764707,1.8823529411764754
173.91304347826087,8.823529411764707,1.8823529411764752
178.26086956521738,8.823529411764707,1.8823529411764763
182.60869565217394,8.823529411764707,1.882352941176476
186.95652173913044,8.823529411764707,1.8823529411764757
191.30434782608694,8.823529411764707,1.8823529411764752
195.65217391304347,8.823529411764707,1.8823529411764748
200.0,8.823529411764707,1.882352941176475
204.34782608695653,8.823529411764707,1.882352941176475
208.69565217391303,8.823529411764707,1.8823529411764752
213.0434782608696,8.823529411764707,1.8823529411764757
217.3913043478261,8.823529411764707,1.882352941176475
221.7391304347826,8.823529411764707,1.8823529411764743
226.08695652173913,8.823529411764707,1.8823529411764737
230.43478260869566,8.823529411764707,1.882352941176474
234.7826086956522,8.823529411764707,1.8823529411764743
239.1304347826087,8.823529411764707,1.8823529411764743
243.47826086956525,8.823529411764707,1.8823529411764748
247.82608695652175,8.823529411764707,1.8823529411764754
252.17391304347825,8.823529411764707,1.8823529411764761
256.5217391304348,8.823529411764707,1.882352941176475
260.8695652173913,8.823529411764707,1.8823529411764757
265.2173913043478,8.823529411764707,1.882352941176475
269.5652173913044,8.823529411764707,1.882352941176476
273.9130434782609,8.823529411764707,1.8823529411764763
278.2608695652174,8.823529411764707,1.8823529411764763
282.6086956521739,8.823529411764707,1.8823529411764766
286.95652173913044,8.823529411764707,1.8823529411764754
291.30434782608694,8.823529411764707,1.8823529411764754
295.6521739130435,8.823529411764707,1.8823529411764754
300.0,8.823529411764707,1.8823529411764754
0.0,13.23529411764706,1.8235294117647143
4.3478260869565215,13.23529411764706,1.8235294117647156
8.695652173913043,13.23529411764706,1.8235294117647147
13.043478260869565,13.23529411764706,1.823529411764714
17.391304347826086,13.23529411764706,1.8235294117647145
21.73913043478261,13.23529411764706,1.8235294117647147
26.08695652173913,13.23529411764706,1.8235294117647147
30.434782608695656,13.23529411764706,1.8235294117647143
34.78260869565217,13.23529411764706,1.8235294117647147
39.130434782608695,13.23529411764706,1.8235294117647143
43.47826086956522,13.23529411764706,1.8235294117647127
47.826086956521735,13.23529411764706,1.8235294117647123
52.17391304347826,13.23529411764706,1.8235294117647123
56.52173913043478,13.23529411764706,1.8235294117647123
60.86956521739131,13.23529411764706,1.8235294117647118
65.21739130434783,13.23529411764706,1.8235294117647116
69.56521739130434,13.23529411764706,1.8235294117647114
73.91304347826087,13.23529411764706,1.8235294117647112
78.26086956521739,13.23529411764706,1.8235294117647105
82.6086956521739,13.23529411764706,1.8235294117647094
86.95652173913044,13.23529411764706,1.8235294117647098
91.30434782608697,13.23529411764706,1.8235294117647103
95.65217391304347,13.23529411764706,1.8235294117647105
100.0,13.23529411764706,1.8235294117647103
104.34782608695652,13.23529411764706,1.8235294117647105
108.69565217391305,13.23529411764706,1.8235294117647118
113.04347826086956,13.23529411764706,1.8235294117647114
117.3913043478261,13.23529411764706,1.8235294117647123
121.73913043478262,13.23529411764706,1.8235294117647127
126.08695652173913,13.23529411764706,1.8235294117647134
130.43478260869566,13.23529411764706,1.823529411764713
134.7826086956522,13.23529411764706,1.8235294117647127
139.1304347826087,13.23529411764706,1.8235294117647127
143.47826086956522,13.23529411764706,1.8235294117647116
147.82608695652175,13.23529411764706,1.8235294117647116
152.17391304347828,13.23529411764706,1.8235294117647118
156.52173913043478,13.23529411764706,1.8235294117647125
160.8695652173913,13.23529411764706,1.8235294117647127
165.2173913043478,13.23529411764706,1.8235294117647123
169.56521739130434,13.23529411764706,1.8235294117647125
173.91304347826087,13.23529411764706,1.8235294117647127
178.26086956521738,13.23529411764706,1.823529411764713
182.60869565217394,13.23529411764706,1.823529411764713
186.95652173913044,13.23529411764706,1.823529411764713
191.30434782608694,13.23529411764706,1.823529411764712
195.65217391304347,13.23529411764706,1.823529411764711
200.0,13.23529411764706,1.8235294117647107
204.34782608695653,13.23529411764706,1.8235294117647118
208.69565217391303,13.23529411764706,1.8235294117647116
213.0434782608696,13.23529411764706,1.823529411764712
217.3913043478261,13.23529411764706,1.8235294117647118
221.7391304347826,13.23529411764706,1.8235294117647118
226.08695652173913,13.23529411764706,1.823529411764711
