Column1,Column2,Column3
0.0,0.0,0.5
4.3478260869565215,0.0,0.5
8.695652173913043,0.0,0.5
13.043478260869565,0.0,0.5
17.391304347826086,0.0,0.5
21.73913043478261,0.0,0.5
26.08695652173913,0.0,0.5
30.434782608695656,0.0,0.5
34.78260869565217,0.0,0.5
39.130434782608695,0.0,0.5
43.47826086956522,0.0,0.5
47.826086956521735,0.0,0.5
52.17391304347826,0.0,0.5
56.52173913043478,0.0,0.5
60.86956521739131,0.0,0.5
65.21739130434783,0.0,0.5
69.56521739130434,0.0,0.5
73.91304347826087,0.0,0.5
78.26086956521739,0.0,0.5
82.6086956521739,0.0,0.5
86.95652173913044,0.0,0.5
91.30434782608697,0.0,0.5
95.65217391304347,0.0,0.5
100.0,0.0,0.5
104.34782608695652,0.0,0.5
108.69565217391305,0.0,0.5
113.04347826086956,0.0,0.5
117.3913043478261,0.0,0.5
121.73913043478262,0.0,0.5
126.08695652173913,0.0,0.5
130.43478260869566,0.0,0.5
134.7826086956522,0.0,0.5
139.1304347826087,0.0,0.5
143.47826086956522,0.0,0.5
147.82608695652175,0.0,0.5
152.17391304347828,0.0,0.5
156.52173913043478,0.0,0.5
160.8695652173913,0.0,0.5
165.2173913043478,0.0,0.5
169.56521739130434,0.0,0.5
173.91304347826087,0.0,0.5
178.26086956521738,0.0,0.5
182.60869565217394,0.0,0.5
186.95652173913044,0.0,0.5
191.30434782608694,0.0,0.5
195.65217391304347,0.0,0.5
200.0,0.0,0.5
204.34782608695653,0.0,0.5
208.69565217391303,0.0,0.5
213.0434782608696,0.0,0.5
217.3913043478261,0.0,0.5
221.7391304347826,0.0,0.5
226.08695652173913,0.0,0.5
230.43478260869566,0.0,0.5
234.7826086956522,0.0,0.5
239.1304347826087,0.0,0.5
243.47826086956525,0.0,0.5
247.82608695652175,0.0,0.5
252.17391304347825,0.0,0.5
256.5217391304348,0.0,0.5
260.8695652173913,0.0,0.5
265.2173913043478,0.0,0.5
269.5652173913044,0.0,0.5
273.9130434782609,0.0,0.5
278.2608695652174,0.0,0.5
282.6086956521739,0.0,0.5
286.95652173913044,0.0,0.5
291.30434782608694,0.0,0.5
295.6521739130435,0.0,0.5
300.0,0.0,0.5
0.0,4.411764705882353,0.48529411764705965
4.3478260869565215,4.411764705882353,0.48529411764705943
8.695652173913043,4.411764705882353,0.4852941176470597
13.043478260869565,4.411764705882353,0.4852941176470597
17.391304347826086,4.411764705882353,0.48529411764705976
21.73913043478261,4.411764705882353,0.4852941176470596
26.08695652173913,4.411764705882353,0.4852941176470596
30.434782608695656,4.411764705882353,0.4852941176470595
34.78260869565217,4.411764705882353,0.48529411764705965
39.130434782608695,4.411764705882353,0.4852941176470595
43.47826086956522,4.411764705882353,0.48529411764705954
47.826086956521735,4.411764705882353,0.4852941176470594
52.17391304347826,4.411764705882353,0.4852941176470595
56.52173913043478,4.411764705882353,0.4852941176470595
60.86956521739131,4.411764705882353,0.4852941176470594
65.21739130434783,4.411764705882353,0.4852941176470595
69.56521739130434,4.411764705882353,0.4852941176470595
73.91304347826087,4.411764705882353,0.48529411764705943
78.26086956521739,4.411764705882353,0.48529411764705943
82.6086956521739,4.411764705882353,0.48529411764705943
86.95652173913044,4.411764705882353,0.4852941176470593
91.30434782608697,4.411764705882353,0.4852941176470593
95.65217391304347,4.411764705882353,0.48529411764705926
100.0,4.411764705882353,0.4852941176470593
104.34782608695652,4.411764705882353,0.4852941176470595
108.69565217391305,4.411764705882353,0.48529411764705943
113.04347826086956,4.411764705882353,0.4852941176470595
117.3913043478261,4.411764705882353,0.4852941176470593
121.73913043478262,4.411764705882353,0.48529411764705943
126.08695652173913,4.411764705882353,0.48529411764705954
130.43478260869566,4.411764705882353,0.48529411764705943
134.7826086956522,4.411764705882353,0.48529411764705954
139.1304347826087,4.411764705882353,0.4852941176470595
143.47826086956522,4.411764705882353,0.4852941176470595
147.82608695652175,4.411764705882353,0.4852941176470595
152.17391304347828,4.411764705882353,0.48529411764705954
156.52173913043478,4.411764705882353,0.48529411764705954
160.8695652173913,4.411764705882353,0.4852941176470595
165.2173913043478,4.411764705882353,0.4852941176470595
169.56521739130434,4.411764705882353,0.48529411764705943
173.91304347826087,4.411764705882353,0.48529411764705954
178.26086956521738,4.411764705882353,0.4852941176470595
182.60869565217394,4.411764705882353,0.48529411764705954
186.95652173913044,4.411764705882353,0.48529411764705954
191.30434782608694,4.411764705882353,0.48529411764705943
195.65217391304347,4.411764705882353,0.4852941176470595
200.0,4.411764705882353,0.48529411764705943
204.34782608695653,4.411764705882353,0.4852941176470595
208.69565217391303,4.411764705882353,0.4852941176470594
213.0434782608696,4.411764705882353,0.48529411764705943
217.3913043478261,4.411764705882353,0.48529411764705943
221.7391304347826,4.411764705882353,0.4852941176470594
226.08695652173913,4.411764705882353,0.48529411764705926
230.43478260869566,4.411764705882353,0.4852941176470594
234.7826086956522,4.411764705882353,0.48529411764705943
239.1304347826087,4.411764705882353,0.4852941176470593
243.47826086956525,4.411764705882353,0.4852941176470594
247.82608695652175,4.411764705882353,0.4852941176470596
252.17391304347825,4.411764705882353,0.48529411764705954
256.5217391304348,4.411764705882353,0.4852941176470595
260.8695652173913,4.411764705882353,0.4852941176470595
265.2173913043478,4.411764705882353,0.48529411764705943
269.5652173913044,4.411764705882353,0.48529411764705943
273.9130434782609,4.411764705882353,0.4852941176470596
278.2608695652174,4.411764705882353,0.48529411764705943
282.6086956521739,4.411764705882353,0.4852941176470595
286.95652173913044,4.411764705882353,0.4852941176470595
291.30434782608694,4.411764705882353,0.4852941176470596
295.6521739130435,4.411764705882353,0.48529411764705954
300.0,4.411764705882353,0.4852941176470595
0.0,8.823529411764707,0.47058823529411925
4.3478260869565215,8.823529411764707,0.4705882352941192
8.695652173913043,8.823529411764707,0.4705882352941191
13.043478260869565,8.823529411764707,0.47058823529411925
17.391304347826086,8.823529411764707,0.4705882352941191
21.73913043478261,8.823529411764707,0.4705882352941192
26.08695652173913,8.823529411764707,0.47058823529411914
30.434782608695656,8.823529411764707,0.47058823529411925
34.78260869565217,8.823529411764707,0.4705882352941191
39.130434782608695,8.823529411764707,0.4705882352941191
43.47826086956522,8.823529411764707,0.4705882352941189
47.826086956521735,8.823529411764707,0.47058823529411886
52.17391304347826,8.823529411764707,0.47058823529411875
56.52173913043478,8.823529411764707,0.4705882352941187
60.86956521739131,8.823529411764707,0.4705882352941188
65.21739130434783,8.823529411764707,0.4705882352941189
69.56521739130434,8.823529411764707,0.47058823529411875
73.91304347826087,8.823529411764707,0.4705882352941186
78.26086956521739,8.823529411764707,0.4705882352941186
82.6086956521739,8.823529411764707,0.4705882352941185
86.95652173913044,8.823529411764707,0.47058823529411836
91.30434782608697,8.823529411764707,0.4705882352941185
95.65217391304347,8.823529411764707,0.4705882352941187
100.0,8.823529411764707,0.4705882352941184
104.34782608695652,8.823529411764707,0.4705882352941187
108.69565217391305,8.823529411764707,0.4705882352941188
113.04347826086956,8.823529411764707,0.47058823529411864
117.3913043478261,8.823529411764707,0.4705882352941188
121.73913043478262,8.823529411764707,0.47058823529411886
126.08695652173913,8.823529411764707,0.4705882352941189
130.43478260869566,8.823529411764707,0.470588235294119
134.7826086956522,8.823529411764707,0.47058823529411886
139.1304347826087,8.823529411764707,0.4705882352941188
143.47826086956522,8.823529411764707,0.4705882352941188
147.82608695652175,8.823529411764707,0.4705882352941187
152.17391304347828,8.823529411764707,0.47058823529411864
156.52173913043478,8.823529411764707,0.4705882352941187
160.8695652173913,8.823529411764707,0.47058823529411886
165.2173913043478,8.823529411764707,0.47058823529411886
169.56521739130434,8.823529411764707,0.47058823529411886
173.91304347826087,8.823529411764707,0.4705882352941188
178.26086956521738,8.823529411764707,0.4705882352941191
182.60869565217394,8.823529411764707,0.470588235294119
186.95652173913044,8.823529411764707,0.4705882352941189
191.30434782608694,8.823529411764707,0.4705882352941188
195.65217391304347,8.823529411764707,0.4705882352941187
200.0,8.823529411764707,0.47058823529411875
204.34782608695653,8.823529411764707,0.47058823529411875
208.69565217391303,8.823529411764707,0.4705882352941188
213.0434782608696,8.823529411764707,0.4705882352941189
217.3913043478261,8.823529411764707,0.47058823529411875
221.7391304347826,8.823529411764707,0.4705882352941186
226.08695652173913,8.823529411764707,0.4705882352941184
230.43478260869566,8.823529411764707,0.4705882352941185
234.7826086956522,8.823529411764707,0.4705882352941186
239.1304347826087,8.823529411764707,0.4705882352941186
243.47826086956525,8.823529411764707,0.4705882352941187
247.82608695652175,8.823529411764707,0.47058823529411886
252.17391304347825,8.823529411764707,0.47058823529411903
256.5217391304348,8.823529411764707,0.47058823529411875
260.8695652173913,8.823529411764707,0.4705882352941189
265.2173913043478,8.823529411764707,0.47058823529411875
269.5652173913044,8.823529411764707,0.470588235294119
273.9130434782609,8.823529411764707,0.4705882352941191
278.2608695652174,8.823529411764707,0.4705882352941191
282.6086956521739,8.823529411764707,0.47058823529411914
286.95652173913044,8.823529411764707,0.47058823529411886
291.30434782608694,8.823529411764707,0.47058823529411886
295.6521739130435,8.823529411764707,0.47058823529411886
300.0,8.823529411764707,0.47058823529411886
0.0,13.23529411764706,0.45588235294117857
4.3478260869565215,13.23529411764706,0.4558823529411789
8.695652173913043,13.23529411764706,0.4558823529411787
13.043478260869565,13.23529411764706,0.4558823529411785
17.391304347826086,13.23529411764706,0.4558823529411786
21.73913043478261,13.23529411764706,0.4558823529411787
26.08695652173913,13.23529411764706,0.4558823529411787
30.434782608695656,13.23529411764706,0.45588235294117857
34.78260869565217,13.23529411764706,0.4558823529411787
39.130434782608695,13.23529411764706,0.45588235294117857
43.47826086956522,13.23529411764706,0.4558823529411782
47.826086956521735,13.23529411764706,0.45588235294117807
52.17391304347826,13.23529411764706,0.45588235294117807
56.52173913043478,13.23529411764706,0.45588235294117807
60.86956521739131,13.23529411764706,0.45588235294117796
65.21739130434783,13.23529411764706,0.4558823529411779
69.56521739130434,13.23529411764706,0.45588235294117785
73.91304347826087,13.23529411764706,0.4558823529411778
78.26086956521739,13.23529411764706,0.4558823529411776
82.6086956521739,13.23529411764706,0.45588235294117735
86.95652173913044,13.23529411764706,0.45588235294117746
91.30434782608697,13.23529411764706,0.45588235294117757
95.65217391304347,13.23529411764706,0.4558823529411776
100.0,13.23529411764706,0.45588235294117757
104.34782608695652,13.23529411764706,0.4558823529411776
